codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
47,MAGDALENA,47001,SANTA MARTA,47001000,SANTA MARTA,CM
47,MAGDALENA,47001,SANTA MARTA,47001001,BONDA,CP
47,MAGDALENA,47001,SANTA MARTA,47001002,CALABAZO,CP
47,MAGDALENA,47001,SANTA MARTA,47001003,DON DIEGO,CP
47,MAGDALENA,47001,SANTA MARTA,47001006,GUACHACA,CP
47,MAGDALENA,47001,SANTA MARTA,47001009,MINCA,CP
47,MAGDALENA,47001,SANTA MARTA,47001010,TAGANGA,CP
47,MAGDALENA,47001,SANTA MARTA,47001011,BURITACA,CP
47,MAGDALENA,47001,SANTA MARTA,47001012,LA QUININA,CP
47,MAGDALENA,47001,SANTA MARTA,47001013,TIGRERA,CP
47,MAGDALENA,47001,SANTA MARTA,47001022,CABAÑAS DE BURITACA,CP
47,MAGDALENA,47001,SANTA MARTA,47001023,CAÑAVERAL (AGUA FRÍA),CP
47,MAGDALENA,47001,SANTA MARTA,47001025,CURVALITO,CP
47,MAGDALENA,47001,SANTA MARTA,47001026,GUACOCHE (LA LLANTA),CP
47,MAGDALENA,47001,SANTA MARTA,47001027,MARKETALIA (PALOMINO),CP
47,MAGDALENA,47001,SANTA MARTA,47001028,PAZ DEL CARIBE,CP
47,MAGDALENA,47001,SANTA MARTA,47001029,PERICO AGUAO,CP
47,MAGDALENA,47001,SANTA MARTA,47001032,LA REVUELTA,CP
47,MAGDALENA,47001,SANTA MARTA,47001034,EL TROMPITO,CP
47,MAGDALENA,47001,SANTA MARTA,47001035,LA AGUACATERA,CP
47,MAGDALENA,47001,SANTA MARTA,47001036,MACHETE PELAO,CP
47,MAGDALENA,47001,SANTA MARTA,47001037,NUEVO MEJICO,CP
47,MAGDALENA,47001,SANTA MARTA,47001038,VALLE DE GAIRA,CP
47,MAGDALENA,47001,SANTA MARTA,47001038,GAIRA,CP
47,MAGDALENA,47001,SANTA MARTA,47001039,LINDEROS,CP
47,MAGDALENA,47001,SANTA MARTA,47001040,LOS COCOS,CP
47,MAGDALENA,47001,SANTA MARTA,47001041,MENDIHUACA,CP
47,MAGDALENA,47001,SANTA MARTA,47001042,QUEBRADA VALENCIA,CP
47,MAGDALENA,47001,SANTA MARTA,47001043,SAN TROPEL,CP
47,MAGDALENA,47001,SANTA MARTA,47001044,LOS NARANJOS,CP
47,MAGDALENA,47001,SANTA MARTA,47001045,NUEVO HORIZONTE (SAN RAFAEL),CP
47,MAGDALENA,47030,ALGARROBO,47030000,ALGARROBO,CM
47,MAGDALENA,47030,ALGARROBO,47030001,BELLA VISTA,CP
47,MAGDALENA,47030,ALGARROBO,47030002,ESTACIÓN DEL FERROCARRIL,CP
47,MAGDALENA,47030,ALGARROBO,47030003,ESTACIÓN LLERAS,CP
47,MAGDALENA,47030,ALGARROBO,47030004,LOMA DEL BÁLSAMO,CP
47,MAGDALENA,47030,ALGARROBO,47030006,RIOMAR,CP
47,MAGDALENA,47053,ARACATACA,47053000,ARACATACA,CM
47,MAGDALENA,47053,ARACATACA,47053001,BUENOS AIRES,CP
47,MAGDALENA,47053,ARACATACA,47053011,CAUCA,CP
47,MAGDALENA,47053,ARACATACA,47053013,SAMPUÉS,CP
47,MAGDALENA,47053,ARACATACA,47053016,EL TIGRE,CP
47,MAGDALENA,47053,ARACATACA,47053017,GUNMAKÚ,CP
47,MAGDALENA,47053,ARACATACA,47053018,RIO DE PIEDRA II,CP
47,MAGDALENA,47058,ARIGUANÍ,47058000,EL DIFICIL,CM
47,MAGDALENA,47058,ARIGUANÍ,47058000,ARIGUANÍ,CM
47,MAGDALENA,47058,ARIGUANÍ,47058001,ALEJANDRÍA,CP
47,MAGDALENA,47058,ARIGUANÍ,47058003,PUEBLO NUEVO,CP
47,MAGDALENA,47058,ARIGUANÍ,47058005,SAN JOSÉ DE ARIGUANÍ,CP
47,MAGDALENA,47058,ARIGUANÍ,47058008,VADELCO,CP
47,MAGDALENA,47058,ARIGUANÍ,47058009,CARMEN DE ARIGUANÍ,CP
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,47161000,CERRO DE SAN ANTONIO,CM
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,47161002,CANDELARIA (CAIMÁN),CP
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,47161003,CONCEPCIÓN (COCO),CP
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,47161005,JESÚS DEL MONTE (MICO),CP
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,47161006,PUERTO NIÑO (CHARANGA),CP
47,MAGDALENA,47170,CHIVOLO,47170000,CHIVOLO,CM
47,MAGDALENA,47170,CHIVOLO,47170001,LA CHINA,CP
47,MAGDALENA,47170,CHIVOLO,47170002,PUEBLO NUEVO,CP
47,MAGDALENA,47170,CHIVOLO,47170003,LA ESTRELLA,CP
47,MAGDALENA,47170,CHIVOLO,47170004,LA POLA,CP
47,MAGDALENA,47170,CHIVOLO,47170005,PLAN,CP
47,MAGDALENA,47189,CIÉNAGA,47189000,CIÉNAGA,CM
47,MAGDALENA,47189,CIÉNAGA,47189004,SAN PEDRO DE LA SIERRA,CP
47,MAGDALENA,47189,CIÉNAGA,47189006,SEVILLANO,CP
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR,CP
47,MAGDALENA,47189,CIÉNAGA,47189022,CORDOBITA,CP
47,MAGDALENA,47189,CIÉNAGA,47189023,SIBERIA,CP
47,MAGDALENA,47189,CIÉNAGA,47189024,LA ISABEL,CP
47,MAGDALENA,47189,CIÉNAGA,47189025,MAYA,CP
47,MAGDALENA,47189,CIÉNAGA,47189026,SAN JAVIER,CP
47,MAGDALENA,47205,CONCORDIA,47205000,CONCORDIA,CM
47,MAGDALENA,47205,CONCORDIA,47205001,BÁLSAMO,CP
47,MAGDALENA,47205,CONCORDIA,47205002,BELLAVISTA,CP
47,MAGDALENA,47205,CONCORDIA,47205003,ROSARIO DEL CHENGUE,CP
47,MAGDALENA,47245,EL BANCO,47245000,EL BANCO,CM
47,MAGDALENA,47245,EL BANCO,47245001,AGUAESTRADA,CP
47,MAGDALENA,47245,EL BANCO,47245002,ALGARROBAL,CP
47,MAGDALENA,47245,EL BANCO,47245003,EL BARRANCO DE CHILLOA,CP
47,MAGDALENA,47245,EL BANCO,47245004,LOS NEGRITOS,CP
47,MAGDALENA,47245,EL BANCO,47245005,BELÉN,CP
47,MAGDALENA,47245,EL BANCO,47245006,CAÑO DE PALMA,CP
47,MAGDALENA,47245,EL BANCO,47245007,EL CERRITO,CP
47,MAGDALENA,47245,EL BANCO,47245008,EL TRÉBOL,CP
47,MAGDALENA,47245,EL BANCO,47245010,MENCHIQUEJO,CP
47,MAGDALENA,47245,EL BANCO,47245011,HATILLO DE LA SABANA,CP
47,MAGDALENA,47245,EL BANCO,47245012,SAN JOSÉ,CP
47,MAGDALENA,47245,EL BANCO,47245013,SAN ROQUE,CP
47,MAGDALENA,47245,EL BANCO,47245014,TAMALAMEQUITO,CP
47,MAGDALENA,47245,EL BANCO,47245016,SAN FELIPE Y SAN EDUARDO,CP
