codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
66,RISARALDA,66001,PEREIRA,66001000,PEREIRA,CM
66,RISARALDA,66001,PEREIRA,66001001,ALTAGRACIA,CP
66,RISARALDA,66001,PEREIRA,66001002,ARABIA,CP
66,RISARALDA,66001,PEREIRA,66001003,BETULIA,CP
66,RISARALDA,66001,PEREIRA,66001004,CAIMALITO,CP
66,RISARALDA,66001,PEREIRA,66001005,EL PLACER (COMBIA),CP
66,RISARALDA,66001,PEREIRA,66001006,LA CONVENCIÓN,CP
66,RISARALDA,66001,PEREIRA,66001007,EL ROCÍO,CP
66,RISARALDA,66001,PEREIRA,66001009,LA BELLA,CP
66,RISARALDA,66001,PEREIRA,66001010,LA FLORIDA,CP
66,RISARALDA,66001,PEREIRA,66001013,LA SELVA,CP
66,RISARALDA,66001,PEREIRA,66001015,MORELIA,CP
66,RISARALDA,66001,PEREIRA,66001016,MUNDO NUEVO,CP
66,RISARALDA,66001,PEREIRA,66001018,PUERTO CALDAS,CP
66,RISARALDA,66001,PEREIRA,66001020,SAN JOSÉ,CP
66,RISARALDA,66001,PEREIRA,66001021,TRIBUNAS CORCEGA,CP
66,RISARALDA,66001,PEREIRA,66001025,NUEVA SIRIA,CP
66,RISARALDA,66001,PEREIRA,66001026,SAN VICENTE,CP
66,RISARALDA,66001,PEREIRA,66001028,YARUMAL,CP
66,RISARALDA,66001,PEREIRA,66001029,LA BANANERA,CP
66,RISARALDA,66001,PEREIRA,66001030,ALTO ALEGRÍAS,CP
66,RISARALDA,66001,PEREIRA,66001031,ALEGRÍAS,CP
66,RISARALDA,66001,PEREIRA,66001032,PÉREZ ALTO,CP
66,RISARALDA,66001,PEREIRA,66001035,HUERTAS,CP
66,RISARALDA,66001,PEREIRA,66001036,PITAL DE COMBIA,CP
66,RISARALDA,66001,PEREIRA,66001037,EL CHOCHO,CP
66,RISARALDA,66001,PEREIRA,66001039,BARRIO EL BOSQUE,CP
66,RISARALDA,66001,PEREIRA,66001040,LA CABAÑITA,CP
66,RISARALDA,66001,PEREIRA,66001041,BELMONTE BAJO,CP
66,RISARALDA,66001,PEREIRA,66001043,BETANIA,CP
66,RISARALDA,66001,PEREIRA,66001044,BRISAS DE CONDINA (LA GRAMÍNEA),CP
66,RISARALDA,66001,PEREIRA,66001045,CALLE LARGA,CP
66,RISARALDA,66001,PEREIRA,66001046,CARACOL LA CURVA,CP
66,RISARALDA,66001,PEREIRA,66001047,CESTILLAL,CP
66,RISARALDA,66001,PEREIRA,66001048,EL CONTENTO,CP
66,RISARALDA,66001,PEREIRA,66001049,EL CRUCERO DE COMBIA,CP
66,RISARALDA,66001,PEREIRA,66001050,EL JAZMÍN,CP
66,RISARALDA,66001,PEREIRA,66001051,EL MANZANO,CP
66,RISARALDA,66001,PEREIRA,66001052,EL PORVENIR,CP
66,RISARALDA,66001,PEREIRA,66001053,ESPERANZA GALICIA,CP
66,RISARALDA,66001,PEREIRA,66001054,ESTACIÓN AZUFRAL,CP
66,RISARALDA,66001,PEREIRA,66001055,ESTRELLA MORRÓN,CP
66,RISARALDA,66001,PEREIRA,66001056,CONDINA GUACARY,CP
66,RISARALDA,66001,PEREIRA,66001057,LAGUNETA,CP
66,RISARALDA,66001,PEREIRA,66001058,LA ESTRELLA,CP
66,RISARALDA,66001,PEREIRA,66001059,NUEVO SOL,CP
66,RISARALDA,66001,PEREIRA,66001060,PLAN DE VIVIENDA LA UNIÓN,CP
66,RISARALDA,66001,PEREIRA,66001061,PLAN DE VIVIENDA YARUMAL,CP
66,RISARALDA,66001,PEREIRA,66001062,PUEBLO NUEVO,CP
66,RISARALDA,66001,PEREIRA,66001063,SAN CARLOS,CP
66,RISARALDA,66001,PEREIRA,66001064,YARUMITO,CP
66,RISARALDA,66001,PEREIRA,66001065,PÉNJAMO,CP
66,RISARALDA,66001,PEREIRA,66001066,ALTO ERAZO,CP
66,RISARALDA,66001,PEREIRA,66001067,CANCELES,CP
66,RISARALDA,66001,PEREIRA,66001069,EL CONGOLO,CP
66,RISARALDA,66001,PEREIRA,66001070,EL JARDÍN,CP
66,RISARALDA,66001,PEREIRA,66001071,ESTACIÓN VILLEGAS,CP
66,RISARALDA,66001,PEREIRA,66001072,GALICIA ALTA,CP
66,RISARALDA,66001,PEREIRA,66001073,GILIPINAS,CP
66,RISARALDA,66001,PEREIRA,66001074,HERIBERTO HERRERA,CP
66,RISARALDA,66001,PEREIRA,66001075,LA CARBONERA,CP
66,RISARALDA,66001,PEREIRA,66001077,LA RENTA,CP
66,RISARALDA,66001,PEREIRA,66001078,LA SUIZA,CP
66,RISARALDA,66001,PEREIRA,66001079,LA YE,CP
66,RISARALDA,66001,PEREIRA,66001080,LIBARE,CP
66,RISARALDA,66001,PEREIRA,66001081,PÉREZ BAJO,CP
66,RISARALDA,66001,PEREIRA,66001082,SAN MARINO,CP
66,RISARALDA,66001,PEREIRA,66001083,TRIBUNAS CONSOTA,CP
66,RISARALDA,66001,PEREIRA,66001084,EL JORDÁN,CP
66,RISARALDA,66001,PEREIRA,66001085,SANTANDER,CP
66,RISARALDA,66001,PEREIRA,66001089,CONDOMINIO ANDALUZ,CP
66,RISARALDA,66001,PEREIRA,66001090,CONDOMINIO EL PARAISO,CP
66,RISARALDA,66001,PEREIRA,66001091,CONDOMINIO MACONDO,CP
66,RISARALDA,66001,PEREIRA,66001092,CONDOMINIO MARACAY,CP
66,RISARALDA,66001,PEREIRA,66001093,CONDOMINIO PALMAR,CP
66,RISARALDA,66001,PEREIRA,66001094,GAITAN LA PLAYA,CP
66,RISARALDA,66045,APÍA,66045000,APÍA,CM
66,RISARALDA,66045,APÍA,66045004,JORDANIA,CP
66,RISARALDA,66045,APÍA,66045009,LA MARÍA,CP
66,RISARALDA,66075,BALBOA,66075000,BALBOA,CM
66,RISARALDA,66075,BALBOA,66075004,TAMBORES,CP
66,RISARALDA,66075,BALBOA,66075005,SAN ANTONIO,CP
66,RISARALDA,66075,BALBOA,66075009,TRES ESQUINAS,CP
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088000,BELÉN DE UMBRÍA,CM
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088002,COLUMBIA,CP
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088004,PUENTE UMBRÍA,CP
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088005,TAPARCAL,CP
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088010,EL AGUACATE,CP
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088011,EL CONGO,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170000,DOSQUEBRADAS,CM
66,RISARALDA,66170,DOSQUEBRADAS,66170001,ALTO DEL TORO,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170006,LA UNIÓN,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170008,AGUAZUL,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170009,BUENA VISTA,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170010,COMUNEROS,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170011,EL ESTANQUILLO,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170014,LA ESMERALDA,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170017,LA PLAYITA,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170020,NARANJALES,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170021,SANTANA BAJA,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170022,VILLA CAROLA,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170024,EL COFRE,CP
66,RISARALDA,66170,DOSQUEBRADAS,66170026,LA DIVISA PARTE ALTA,CP
66,RISARALDA,66318,GUÁTICA,66318000,GUÁTICA,CM
66,RISARALDA,66318,GUÁTICA,66318002,SAN CLEMENTE,CP
66,RISARALDA,66318,GUÁTICA,66318003,SANTA ANA,CP
66,RISARALDA,66318,GUÁTICA,66318006,TRAVESÍAS,CP
66,RISARALDA,66383,LA CELIA,66383000,LA CELIA,CM
66,RISARALDA,66383,LA CELIA,66383001,PATIO BONITO,CP
66,RISARALDA,66400,LA VIRGINIA,66400000,LA VIRGINIA,CM
66,RISARALDA,66400,LA VIRGINIA,66400001,LA PALMA,CP
66,RISARALDA,66440,MARSELLA,66440000,MARSELLA,CM
66,RISARALDA,66440,MARSELLA,66440001,ALTO CAUCA,CP
66,RISARALDA,66440,MARSELLA,66440002,BELTRÁN,CP
66,RISARALDA,66440,MARSELLA,66440003,LA ARGENTINA,CP
66,RISARALDA,66440,MARSELLA,66440008,PLAN DE VIVIENDA EL RAYO,CP
66,RISARALDA,66440,MARSELLA,66440009,ESTACIÓN PEREIRA,CP
66,RISARALDA,66440,MARSELLA,66440013,PLAN DE VIVIENDA TACURRUMBI,CP
66,RISARALDA,66456,MISTRATÓ,66456000,MISTRATÓ,CM
66,RISARALDA,66456,MISTRATÓ,66456002,PUERTO DE ORO,CP
66,RISARALDA,66456,MISTRATÓ,66456003,SAN ANTONIO DEL CHAMI,CP
66,RISARALDA,66456,MISTRATÓ,66456005,ALTO PUEBLO RICO,CP
66,RISARALDA,66456,MISTRATÓ,66456008,MAMPAY,CP
66,RISARALDA,66456,MISTRATÓ,66456010,PINAR DEL RÍO,CP
66,RISARALDA,66456,MISTRATÓ,66456011,QUEBRADA ARRIBA,CP
66,RISARALDA,66456,MISTRATÓ,66456012,RÍO MISTRATO,CP
66,RISARALDA,66572,PUEBLO RICO,66572000,PUEBLO RICO,CM
66,RISARALDA,66572,PUEBLO RICO,66572001,SANTA CECILIA,CP
66,RISARALDA,66572,PUEBLO RICO,66572002,VILLA CLARET,CP
66,RISARALDA,66594,QUINCHÍA,66594000,QUINCHÍA,CM
66,RISARALDA,66594,QUINCHÍA,66594001,BATERO,CP
66,RISARALDA,66594,QUINCHÍA,66594002,IRRA,CP
66,RISARALDA,66594,QUINCHÍA,66594006,NARANJAL,CP
66,RISARALDA,66594,QUINCHÍA,66594007,SANTA ELENA,CP
66,RISARALDA,66594,QUINCHÍA,66594012,MORETA,CP
66,RISARALDA,66594,QUINCHÍA,66594014,SAN JOSÉ,CP
66,RISARALDA,66594,QUINCHÍA,66594019,VILLA RICA,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682000,SANTA ROSA DE CABAL,CM
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682003,EL ESPAÑOL,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682006,GUACAS,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682008,LA CAPILLA,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682009,LA ESTRELLA,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682010,LAS MANGAS,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682012,SANTA BÁRBARA,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682016,GUAIMARAL,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682017,EL LEMBO,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682019,BAJO SAMARIA,CP
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682020,LA FLORIDA,CP
