codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
68,SANTANDER,68001,BUCARAMANGA,68001000,BUCARAMANGA,CM
68,SANTANDER,68001,BUCARAMANGA,68001015,EL NOGAL,CP
68,SANTANDER,68001,BUCARAMANGA,68001016,EL PEDREGAL,CP
68,SANTANDER,68001,BUCARAMANGA,68001017,VIJAGUAL,CP
68,SANTANDER,68001,BUCARAMANGA,68001018,VILLA CARMELO,CP
68,SANTANDER,68001,BUCARAMANGA,68001019,VILLA LUZ,CP
68,SANTANDER,68013,AGUADA,68013000,AGUADA,CM
68,SANTANDER,68020,ALBANIA,68020000,ALBANIA,CM
68,SANTANDER,68020,ALBANIA,68020001,CARRETERO,CP
68,SANTANDER,68020,ALBANIA,68020002,EL HATILLO,CP
68,SANTANDER,68020,ALBANIA,68020003,LA MESA,CP
68,SANTANDER,68051,ARATOCA,68051000,ARATOCA,CM
68,SANTANDER,68051,ARATOCA,68051001,CHIFLAS,CP
68,SANTANDER,68051,ARATOCA,68051012,EL HOYO,CP
68,SANTANDER,68051,ARATOCA,68051013,BRISAS DEL CHICAMOCHA,CP
68,SANTANDER,68077,BARBOSA,68077000,BARBOSA,CM
68,SANTANDER,68077,BARBOSA,68077001,CITE,CP
68,SANTANDER,68077,BARBOSA,68077003,BUENAVISTA,CP
68,SANTANDER,68077,BARBOSA,68077005,CRISTALES,CP
68,SANTANDER,68077,BARBOSA,68077006,FRANCISCO DE PAULA,CP
68,SANTANDER,68079,BARICHARA,68079000,BARICHARA,CM
68,SANTANDER,68079,BARICHARA,68079001,GUANE,CP
68,SANTANDER,68081,BARRANCABERMEJA,68081000,BARRANCABERMEJA,CM
68,SANTANDER,68081,BARRANCABERMEJA,68081001,EL CENTRO,CP
68,SANTANDER,68081,BARRANCABERMEJA,68081002,EL LLANITO,CP
68,SANTANDER,68081,BARRANCABERMEJA,68081004,MESETA SAN RAFAEL,CP
68,SANTANDER,68081,BARRANCABERMEJA,68081006,SAN RAFAEL DE CHUCURÍ,CP
