codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
44,LA GUAJIRA,44001,RIOHACHA,44001000,RIOHACHA,CM
44,LA GUAJIRA,44001,RIOHACHA,44001001,ARROYO ARENA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001002,BARBACOA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001003,CAMARONES,CP
44,LA GUAJIRA,44001,RIOHACHA,44001004,CASCAJALITO,CP
44,LA GUAJIRA,44001,RIOHACHA,44001005,COTOPRIX,CP
44,LA GUAJIRA,44001,RIOHACHA,44001008,GALÁN,CP
44,LA GUAJIRA,44001,RIOHACHA,44001011,MATITAS,CP
44,LA GUAJIRA,44001,RIOHACHA,44001012,MONGUÍ,CP
44,LA GUAJIRA,44001,RIOHACHA,44001016,TOMARRAZON (TREINTA),CP
44,LA GUAJIRA,44001,RIOHACHA,44001017,VILLA MARTIN (MACHO VALLO),CP
44,LA GUAJIRA,44001,RIOHACHA,44001018,LAS PALMAS,CP
44,LA GUAJIRA,44001,RIOHACHA,44001020,CHOLES,CP
44,LA GUAJIRA,44001,RIOHACHA,44001021,COMEJENES,CP
44,LA GUAJIRA,44001,RIOHACHA,44001022,EL ABRA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001023,LAS CASITAS,CP
44,LA GUAJIRA,44001,RIOHACHA,44001024,LOS MORENEROS,CP
44,LA GUAJIRA,44001,RIOHACHA,44001025,PELECHUA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001026,PERICO,CP
44,LA GUAJIRA,44001,RIOHACHA,44001027,TIGRERA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001028,ANAIME,CP
44,LA GUAJIRA,44001,RIOHACHA,44001031,CERRILLO,CP
44,LA GUAJIRA,44001,RIOHACHA,44001032,CUCURUMANA,CP
44,LA GUAJIRA,44001,RIOHACHA,44001033,EBANAL,CP
44,LA GUAJIRA,44001,RIOHACHA,44001035,JUAN Y MEDIO,CP
